{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027906146177496}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1523027985186174753}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1523027985186174753}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1523027985196186233}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213862, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:32696'}", 'edge_type': 'EVENT_READ', 'time': 1523027986126174365}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_READ', 'time': 1523027986406173524}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_READ', 'time': 1523027986406173524}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_READ', 'time': 1523027986406173524}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_READ', 'time': 1523027986416168935}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213865, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:31312'}", 'edge_type': 'EVENT_READ', 'time': 1523027993146176514}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996156173685}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996156173685}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996156173685}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996156173685}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996156173685}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996166172676}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996166172676}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213868, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:64297'}", 'edge_type': 'EVENT_READ', 'time': 1523027996166172676}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213871, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:14359'}", 'edge_type': 'EVENT_READ', 'time': 1523027996176172457}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213874, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:56871'}", 'edge_type': 'EVENT_READ', 'time': 1523027999196172358}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 46, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028000026173804}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 46, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028000026173804}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 46, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028000026173804}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 48, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 48, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000036175574}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 3, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000046174395}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 4, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028000046174395}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 4, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028000046174395}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 3, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028000056174996}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 4, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028000056174996}
{'loss': 0.0012449617497622967, 'srcnode': 198251, 'dstnode': 4, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028000056174996}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213877, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:44130'}", 'edge_type': 'EVENT_READ', 'time': 1523028001206176292}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213880, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:18278'}", 'edge_type': 'EVENT_READ', 'time': 1523028006226174047}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213883, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:49780'}", 'edge_type': 'EVENT_READ', 'time': 1523028007246175186}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011256172923}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213886, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:17421'}", 'edge_type': 'EVENT_READ', 'time': 1523028011266174624}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213890, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:25591'}", 'edge_type': 'EVENT_READ', 'time': 1523028012166174454}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213893, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:45015'}", 'edge_type': 'EVENT_READ', 'time': 1523028020286175526}
{'loss': 0.0012449617497622967, 'srcnode': 198332, 'dstnode': 213893, 'srcmsg': "{'subject': 'php-fpm'}", 'dstmsg': "{'netflow': '127.0.0.1:45015'}", 'edge_type': 'EVENT_READ', 'time': 1523028020286175526}
