{'loss': 8.53182601928711, 'srcnode': 198235, 'dstnode': 113159, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/var/cache/salt/minion/proc/20180405061927849954'}", 'edge_type': 'EVENT_WRITE', 'time': 1522909168758838627}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168198842724}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168208843475}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
{'loss': 0.0012449617497622967, 'srcnode': 198235, 'dstnode': 106, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/dev/random'}", 'edge_type': 'EVENT_READ', 'time': 1522909168218841866}
