{'loss': 8.53182601928711, 'srcnode': 198263, 'dstnode': 108, 'srcmsg': "{'subject': 'sshd'}", 'dstmsg': "{'file': '/var/log/utx.log'}", 'edge_type': 'EVENT_WRITE', 'time': 1522961950857650939}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097557648509}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097557648509}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097557648509}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097567646692}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097577645744}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097577645744}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097577645744}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097577645744}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 135, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097577645744}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 135, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097577645744}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 137, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 137, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 50499, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097587645816}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097597645859}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097597645859}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097597645859}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097597645859}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 50499, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097607647371}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 209854, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '120.105.64.77:60881'}", 'edge_type': 'EVENT_READ', 'time': 1522962097717648596}
{'loss': 0.0012449617497622967, 'srcnode': 198296, 'dstnode': 50499, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097717648596}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 50499, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097727646779}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 3, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097727646779}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 4, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1522962097737647391}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 4, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1522962097737647391}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 25, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 26, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097777651170}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 21, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 21, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097787656812}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097797651705}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 135, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 135, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 137, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 137, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 50499, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097807647717}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522962097817648509}
{'loss': 0.0012449617497622967, 'srcnode': 198326, 'dstnode': 149, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_READ', 'time': 1522962097827646361}
{'loss': 0.0012449617497622967, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_READ', 'time': 1522962097827646361}
{'loss': 0.0012449617497622967, 'srcnode': 198326, 'dstnode': 149, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_READ', 'time': 1522962097827646361}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 50499, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097837649854}
{'loss': 0.0012449617497622967, 'srcnode': 198294, 'dstnode': 50499, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_READ', 'time': 1522962097837649854}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 209854, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '120.105.64.77:60881'}", 'edge_type': 'EVENT_READ', 'time': 1522962097937645607}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 25, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_READ', 'time': 1522962097937645607}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 26, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_READ', 'time': 1522962097937645607}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 209854, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '120.105.64.77:60881'}", 'edge_type': 'EVENT_READ', 'time': 1522962097987644868}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 209854, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '120.105.64.77:60881'}", 'edge_type': 'EVENT_READ', 'time': 1522962098087646971}
